sim_ind	M1	M2	M3	a_o	r_p_o	e_o	inc_o	Omega_o	omega_o	e_i	inc_i	Omega_i	omega_i	f_i	final_time	outer_orbits	outer_orbits_RW	outer_orbits_RW_without_KL	disrupted
228	1	1	1	30	3	0.9	0	0	0	0.5	0	1.7011	4.0204	3.0226	143275.3	13	0.5	0.5	1
229	1	1	1	30	3	0.9	0	0	0	0.5	0	0.9294	6.1947	0.3349	3338672.3	27	0.5	0.5	1
230	1	1	1	30	3	0.9	0	0	0	0.5	0	0.2044	4.2511	2.7174	36509.9	1	0.5	0.5	1
231	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1192	2.8759	4.3095	34030.1	1	0.5	0.5	1
232	1	1	1	30	3	0.9	0	0	0	0.5	0	5.3317	0.9222	3.372	35038.2	1	0.5	0.5	1
233	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1369	1.7967	3.3583	581244.5	43	0.5	0.5	1
234	1	1	1	30	3	0.9	0	0	0	0.5	0	3.7455	2.8688	2.9819	755558.3	2	0.5	0.5	1
235	1	1	1	30	3	0.9	0	0	0	0.5	0	1.205	5.8584	2.1988	275230.2	12	0.5	0.5	1
236	1	1	1	30	3	0.9	0	0	0	0.5	0	6.2669	4.328	3.6789	267212.9	5	0.5	0.5	1
237	1	1	1	30	3	0.9	0	0	0	0.5	0	0.6167	5.2883	2.1726	908050.2	40	0.5	0.5	1
238	1	1	1	30	3	0.9	0	0	0	0.5	0	0.8427	1.4551	2.7512	1202230.6	85	0.5	0.5	1
239	1	1	1	30	3	0.9	0	0	0	0.5	0	5.0159	0.872	2.6913	16640296.2	16	0.5	0.5	1
240	1	1	1	30	3	0.9	0	0	0	0.5	0	5.2902	5.4076	6.1124	524857.2	4	0.5	0.5	1
241	1	1	1	30	3	0.9	0	0	0	0.5	0	4.5967	0.0762	6.2085	367348.7	7	0.5	0.5	1
242	1	1	1	30	3	0.9	0	0	0	0.5	0	2.1997	1.8036	3.3728	2753785.3	111	0.5	0.5	1
243	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1863	1.8215	3.2511	1401871.7	23	0.5	0.5	1
244	1	1	1	30	3	0.9	0	0	0	0.5	0	3.8876	0.2329	3.5638	1416627.4	156	0.5	0.5	1
245	1	1	1	30	3	0.9	0	0	0	0.5	0	2.7555	2.7946	4.9167	34094.1	1	0.5	0.5	1
246	1	1	1	30	3	0.9	0	0	0	0.5	0	2.1911	4.2271	3.0237	283276.4	5	0.5	0.5	1
247	1	1	1	30	3	0.9	0	0	0	0.5	0	4.3308	1.853	3.7451	33349	1	0.5	0.5	1
248	1	1	1	30	3	0.9	0	0	0	0.5	0	0.7535	2.3781	3.2105	651674.8	21	0.5	0.5	1
249	1	1	1	30	3	0.9	0	0	0	0.5	0	2.8791	1.9389	4.0493	791164.5	10	0.5	0.5	1
250	1	1	1	30	3	0.9	0	0	0	0.5	0	5.4566	4.4214	2.2258	620495.6	18	0.5	0.5	1
251	1	1	1	30	3	0.9	0	0	0	0.5	0	5.3316	0.31	3.3347	1636357.2	119	0.5	0.5	1
252	1	1	1	30	3	0.9	0	0	0	0.5	0	3.2716	5.3622	4.0791	36049.3	1	0.5	0.5	1
253	1	1	1	30	3	0.9	0	0	0	0.5	0	0.8075	5.5754	3.7009	34178.8	1	0.5	0.5	1
254	1	1	1	30	3	0.9	0	0	0	0.5	0	3.6806	3.7137	4.8169	2077698.8	29	0.5	0.5	1
255	1	1	1	30	3	0.9	0	0	0	0.5	0	4.6789	1.5984	2.1514	103652.5	8	0.5	0.5	1
256	1	1	1	30	3	0.9	0	0	0	0.5	0	5.3055	4.4509	3.4799	34316.8	1	0.5	0.5	1
257	1	1	1	30	3	0.9	0	0	0	0.5	0	3.9693	6.2332	2.4624	705586.8	60	0.5	0.5	1
258	1	1	1	30	3	0.9	0	0	0	0.5	0	4.3875	4.0314	3.1638	1188210.2	8	0.5	0.5	1
259	1	1	1	30	3	0.9	0	0	0	0.5	0	0.3962	3.1439	2.7744	105127.8	4	0.5	0.5	1
260	1	1	1	30	3	0.9	0	0	0	0.5	0	2.5076	1.8371	0.8572	556043.4	22	0.5	0.5	1
261	1	1	1	30	3	0.9	0	0	0	0.5	0	2.9073	4.8953	2.6676	39050	1	0.5	0.5	1
262	1	1	1	30	3	0.9	0	0	0	0.5	0	0.5852	6.2006	3.0492	34273.2	1	0.5	0.5	1
263	1	1	1	30	3	0.9	0	0	0	0.5	0	5.9268	2.938	3.1431	133488.3	7	0.5	0.5	1
264	1	1	1	30	3	0.9	0	0	0	0.5	0	0.3068	5.8376	0.8869	956716.1	10	0.5	0.5	1
265	1	1	1	30	3	0.9	0	0	0	0.5	0	3.718	3.6281	3.4411	62970.4	2	0.5	0.5	1
266	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2398	1.6918	4.3552	34508.4	1	0.5	0.5	1
267	1	1	1	30	3	0.9	0	0	0	0.5	0	3.859	0.7086	3.2533	174225.9	3	0.5	0.5	1
268	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2202	3.6918	3.4167	404319.3	15	0.5	0.5	1
269	1	1	1	30	3	0.9	0	0	0	0.5	0	2.9565	4.883	3.1907	459121	12	0.5	0.5	1
270	1	1	1	30	3	0.9	0	0	0	0.5	0	5.4957	2.6498	3.0094	154763	4	0.5	0.5	1
271	1	1	1	30	3	0.9	0	0	0	0.5	0	5.0985	4.7552	1.2936	1149093.4	74	0.5	0.5	1
272	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1708	6.0644	2.9289	187853.4	19	0.5	0.5	1
273	1	1	1	30	3	0.9	0	0	0	0.5	0	0.3411	2.0587	2.8845	259940.2	9	0.5	0.5	1
274	1	1	1	30	3	0.9	0	0	0	0.5	0	0.466	2.3104	3.4893	1020149.5	4	0.5	0.5	1
275	1	1	1	30	3	0.9	0	0	0	0.5	0	2.3598	2.2162	2.5391	36165.7	1	0.5	0.5	1
276	1	1	1	30	3	0.9	0	0	0	0.5	0	1.1446	2.2072	2.7775	391172.3	18	0.5	0.5	1
277	1	1	1	30	3	0.9	0	0	0	0.5	0	1.9355	0.327	0.9396	36403.8	1	0.5	0.5	1
278	1	1	1	30	3	0.9	0	0	0	0.5	0	2.1835	6.0661	3.3175	135688.9	7	0.5	0.5	1
279	1	1	1	30	3	0.9	0	0	0	0.5	0	1.4989	0.2149	3.0325	106612.9	7	0.5	0.5	1
280	1	1	1	30	3	0.9	0	0	0	0.5	0	4.0054	2.6012	3.9447	134317.4	2	0.5	0.5	1
281	1	1	1	30	3	0.9	0	0	0	0.5	0	2.7315	1.3054	3.3687	1002117.9	19	0.5	0.5	1
282	1	1	1	30	3	0.9	0	0	0	0.5	0	2.4932	3.3261	3.0115	361106.7	19	0.5	0.5	1
283	1	1	1	30	3	0.9	0	0	0	0.5	0	3.4607	4.7517	5.8742	36176.8	1	0.5	0.5	1
284	1	1	1	30	3	0.9	0	0	0	0.5	0	4.4628	3.3259	2.8256	246479	4	0.5	0.5	1
285	1	1	1	30	3	0.9	0	0	0	0.5	0	2.5779	6.11	3.3279	399718.7	43	0.5	0.5	1
286	1	1	1	30	3	0.9	0	0	0	0.5	0	3.6839	0.9696	1.7062	36756	1	0.5	0.5	1
287	1	1	1	30	3	0.9	0	0	0	0.5	0	1.8172	0.472	2.503	421711.1	3	0.5	0.5	1
288	1	1	1	30	3	0.9	0	0	0	0.5	0	4.4865	5.8869	4.1439	237420.9	14	0.5	0.5	1
289	1	1	1	30	3	0.9	0	0	0	0.5	0	4.8432	5.606	3.5369	1357412.4	15	0.5	0.5	1
290	1	1	1	30	3	0.9	0	0	0	0.5	0	4.5985	3.4947	1.5638	35302.3	1	0.5	0.5	1
291	1	1	1	30	3	0.9	0	0	0	0.5	0	6.229	2.6913	3.169	302536.6	16	0.5	0.5	1
292	1	1	1	30	3	0.9	0	0	0	0.5	0	5.4807	5.2973	3.0934	688675.1	19	0.5	0.5	1
293	1	1	1	30	3	0.9	0	0	0	0.5	0	4.1617	4.9253	0.4712	1217503.4	60	0.5	0.5	1
294	1	1	1	30	3	0.9	0	0	0	0.5	0	5.1815	5.0058	2.8733	34447.7	1	0.5	0.5	1
295	1	1	1	30	3	0.9	0	0	0	0.5	0	3.8366	6.2204	1.7216	533111.9	17	0.5	0.5	1
296	1	1	1	30	3	0.9	0	0	0	0.5	0	0.7486	2.6201	2.5195	744221.9	30	0.5	0.5	1
297	1	1	1	30	3	0.9	0	0	0	0.5	0	1.1928	3.1721	0.7913	141479.3	5	0.5	0.5	1
298	1	1	1	30	3	0.9	0	0	0	0.5	0	5.1285	2.8527	3.747	263502	8	0.5	0.5	1
299	1	1	1	30	3	0.9	0	0	0	0.5	0	1.8811	2.7737	2.0026	35671.8	1	0.5	0.5	1
300	1	1	1	30	3	0.9	0	0	0	0.5	0	2.7698	1.2289	3.7993	216482.3	17	0.5	0.5	1
301	1	1	1	30	3	0.9	0	0	0	0.5	0	1.1299	2.9241	4.9776	914298	6	0.5	0.5	1
302	1	1	1	30	3	0.9	0	0	0	0.5	0	2.597	4.7214	2.5445	35826.8	1	0.5	0.5	1
303	1	1	1	30	3	0.9	0	0	0	0.5	0	1.6063	4.6358	0.8516	635613.5	8	0.5	0.5	1
304	1	1	1	30	3	0.9	0	0	0	0.5	0	0.1889	0.7528	0.3947	72718.8	3	0.5	0.5	1
305	1	1	1	30	3	0.9	0	0	0	0.5	0	1.4805	4.4808	2.554	380946.9	32	0.5	0.5	1
306	1	1	1	30	3	0.9	0	0	0	0.5	0	2.4848	1.8	2.8623	36140.2	1	0.5	0.5	1
307	1	1	1	30	3	0.9	0	0	0	0.5	0	2.2702	1.4529	3.6435	171795.7	4	0.5	0.5	1
308	1	1	1	30	3	0.9	0	0	0	0.5	0	1.5808	3.0685	3.7631	440093.7	5	0.5	0.5	1
309	1	1	1	30	3	0.9	0	0	0	0.5	0	5.1488	2.5841	4.868	1081432.6	34	0.5	0.5	1
310	1	1	1	30	3	0.9	0	0	0	0.5	0	1.6293	4.8255	2.8928	802224.1	65	0.5	0.5	1
311	1	1	1	30	3	0.9	0	0	0	0.5	0	3.624	5.4382	2.2703	908010.4	77	0.5	0.5	1
312	1	1	1	30	3	0.9	0	0	0	0.5	0	4.1023	4.4782	1.6074	777033.2	2	0.5	0.5	1
313	1	1	1	30	3	0.9	0	0	0	0.5	0	2.108	5.0276	4.279	297627.6	17	0.5	0.5	1
314	1	1	1	30	3	0.9	0	0	0	0.5	0	3.0085	1.0353	4.8746	643160.2	23	0.5	0.5	1
315	1	1	1	30	3	0.9	0	0	0	0.5	0	2.1276	1.1543	2.3865	159351.1	8	0.5	0.5	1
316	1	1	1	30	3	0.9	0	0	0	0.5	0	1.1643	3.3764	1.8452	37751.5	1	0.5	0.5	1
317	1	1	1	30	3	0.9	0	0	0	0.5	0	4.8114	3.7671	4.1098	36771.5	1	0.5	0.5	1
318	1	1	1	30	3	0.9	0	0	0	0.5	0	1.446	0.4336	5.6099	37277.7	1	0.5	0.5	1
319	1	1	1	30	3	0.9	0	0	0	0.5	0	4.9955	0.5057	2.5713	1472216.2	9	0.5	0.5	1
320	1	1	1	30	3	0.9	0	0	0	0.5	0	6.254	5.6102	2.699	16839167.7	45	0.5	0.5	1
321	1	1	1	30	3	0.9	0	0	0	0.5	0	3.1089	6.1392	4.0601	34482.4	1	0.5	0.5	1
322	1	1	1	30	3	0.9	0	0	0	0.5	0	3.3456	5.254	2.1248	171396.4	7	0.5	0.5	1
323	1	1	1	30	3	0.9	0	0	0	0.5	0	5.1501	5.89	2.8862	982941352.8	10	0.5	0.5	1
324	1	1	1	30	3	0.9	0	0	0	0.5	0	6.0986	2.3298	3.8439	6101684.3	15	0.5	0.5	1
325	1	1	1	30	3	0.9	0	0	0	0.5	0	4.7059	3.791	2.3897	66122.5	2	0.5	0.5	1
326	1	1	1	30	3	0.9	0	0	0	0.5	0	3.7125	1.9431	1.2878	463054.8	7	0.5	0.5	1
327	1	1	1	30	3	0.9	0	0	0	0.5	0	4.274	0.3265	0.4962	120668.5	2	0.5	0.5	1
328	1	1	1	30	3	0.9	0	0	0	0.5	0	3.7957	3.0285	2.5332	53867.1	2	0.5	0.5	1
329	1	1	1	30	3	0.9	0	0	0	0.5	0	0.0469	2.0062	1.4403	35901.8	1	0.5	0.5	1
330	1	1	1	30	3	0.9	0	0	0	0.5	0	0.6626	0.4266	2.187	1230418.4	11	0.5	0.5	1
331	1	1	1	30	3	0.9	0	0	0	0.5	0	1.8555	5.7549	2.3134	35606.3	1	0.5	0.5	1
332	1	1	1	30	3	0.9	0	0	0	0.5	0	5.3304	2.573	3.2595	125317.7	6	0.5	0.5	1
333	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1953	0.6116	2.6903	32285152	62	0.5	0.5	1
334	1	1	1	30	3	0.9	0	0	0	0.5	0	3.4999	5.9705	3.2069	44101937827	56	0.5	0.5	1
335	1	1	1	30	3	0.9	0	0	0	0.5	0	5.7633	2.3736	3.8892	241016.6	3	0.5	0.5	1
336	1	1	1	30	3	0.9	0	0	0	0.5	0	2.5035	4.958	1.3436	1197730	8	0.5	0.5	1
337	1	1	1	30	3	0.9	0	0	0	0.5	0	1.4566	4.7768	1.6962	382108.4	38	0.5	0.5	1
338	1	1	1	30	3	0.9	0	0	0	0.5	0	1.3532	4.6315	2.7916	186085.6	26	0.5	0.5	1
339	1	1	1	30	3	0.9	0	0	0	0.5	0	3.5719	6.282	3.3444	34127.5	1	0.5	0.5	1
340	1	1	1	30	3	0.9	0	0	0	0.5	0	5.6983	2.8717	2.5174	783941	33	0.5	0.5	1
341	1	1	1	30	3	0.9	0	0	0	0.5	0	1.2517	5.794	1.7515	670968.5	36	0.5	0.5	1
342	1	1	1	30	3	0.9	0	0	0	0.5	0	1.3656	1.8174	2.3188	1078447.3	145	0.5	0.5	1
343	1	1	1	30	3	0.9	0	0	0	0.5	0	0.4451	5.2953	1.8731	1104175.8	44	0.5	0.5	1
344	1	1	1	30	3	0.9	0	0	0	0.5	0	3.0686	5.4737	1.7651	705808	12	0.5	0.5	1
345	1	1	1	30	3	0.9	0	0	0	0.5	0	0.4625	1.7543	1.3629	37320.7	1	0.5	0.5	1
346	1	1	1	30	3	0.9	0	0	0	0.5	0	5.4553	3.5811	4.1902	33724.4	1	0.5	0.5	1
347	1	1	1	30	3	0.9	0	0	0	0.5	0	3.7325	6.2823	0.3112	751449.7	12	0.5	0.5	1
348	1	1	1	30	3	0.9	0	0	0	0.5	0	5.7792	1.8652	3.2394	322762.8	3	0.5	0.5	1
349	1	1	1	30	3	0.9	0	0	0	0.5	0	1.5888	5.0696	3.7212	4121502.5	7	0.5	0.5	1
350	1	1	1	30	3	0.9	0	0	0	0.5	0	0.4911	1.3854	2.117	37387.6	1	0.5	0.5	1
351	1	1	1	30	3	0.9	0	0	0	0.5	0	0.8951	2.1742	1.4744	245797.4	13	0.5	0.5	1
352	1	1	1	30	3	0.9	0	0	0	0.5	0	1.5466	3.9531	5.1618	34224.7	1	0.5	0.5	1
353	1	1	1	30	3	0.9	0	0	0	0.5	0	5.1351	0.5132	3.0323	626500.6	15	0.5	0.5	1
354	1	1	1	30	3	0.9	0	0	0	0.5	0	3.4768	0.2319	4.2978	208363.8	3	0.5	0.5	1
355	1	1	1	30	3	0.9	0	0	0	0.5	0	2.5911	3.4234	3.0376	179927	11	0.5	0.5	1
356	1	1	1	30	3	0.9	0	0	0	0.5	0	1.9984	0.3771	4.4108	34117.9	1	0.5	0.5	1
357	1	1	1	30	3	0.9	0	0	0	0.5	0	4.9488	3.2822	2.8495	3989650.8	12	0.5	0.5	1
358	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2814	5.0568	4.2519	37515.1	1	0.5	0.5	1
359	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1283	4.9114	3.1541	230926.8	14	0.5	0.5	1
360	1	1	1	30	3	0.9	0	0	0	0.5	0	3.0616	0.3433	2.7809	104828	3	0.5	0.5	1
361	1	1	1	30	3	0.9	0	0	0	0.5	0	1.7596	5.3047	2.5584	623078.8	11	0.5	0.5	1
362	1	1	1	30	3	0.9	0	0	0	0.5	0	1.342	5.3411	3.7754	259681.7	2	0.5	0.5	1
363	1	1	1	30	3	0.9	0	0	0	0.5	0	1.8251	6.2125	2.3069	37406.6	1	0.5	0.5	1
364	1	1	1	30	3	0.9	0	0	0	0.5	0	3.7038	1.9327	2.5069	299377.4	3	0.5	0.5	1
365	1	1	1	30	3	0.9	0	0	0	0.5	0	0.3502	1.7381	3.4885	2733198.1	14	0.5	0.5	1
366	1	1	1	30	3	0.9	0	0	0	0.5	0	1.1533	5.1617	1.8274	4777803.6	40	0.5	0.5	1
367	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2749	5.4139	4.4893	82142.1	3	0.5	0.5	1
368	1	1	1	30	3	0.9	0	0	0	0.5	0	6.1101	2.5253	3.588	553634.9	65	0.5	0.5	1
369	1	1	1	30	3	0.9	0	0	0	0.5	0	1.6077	2.4205	4.2199	70580.5	4	0.5	0.5	1
370	1	1	1	30	3	0.9	0	0	0	0.5	0	3.434	5.9359	2.0972	107245	9	0.5	0.5	1
371	1	1	1	30	3	0.9	0	0	0	0.5	0	0.6925	0.7023	3.3416	10283045	10	0.5	0.5	1
372	1	1	1	30	3	0.9	0	0	0	0.5	0	6.2327	3.4179	3.3322	33428.1	1	0.5	0.5	1
373	1	1	1	30	3	0.9	0	0	0	0.5	0	3.913	0.3001	4.9463	72225	3	0.5	0.5	1
374	1	1	1	30	3	0.9	0	0	0	0.5	0	4.7962	4.3019	2.38	465361.4	32	0.5	0.5	1
375	1	1	1	30	3	0.9	0	0	0	0.5	0	5.7834	4.248	1.694	717151.2	79	0.5	0.5	1
376	1	1	1	30	3	0.9	0	0	0	0.5	0	3.8708	5.9401	3.7317	986193.8	2	0.5	0.5	1
377	1	1	1	30	3	0.9	0	0	0	0.5	0	1.9841	6.0913	3.39	149638.6	20	0.5	0.5	1
378	1	1	1	30	3	0.9	0	0	0	0.5	0	4.4704	0.7389	2.0247	4414034.4	2	0.5	0.5	1
379	1	1	1	30	3	0.9	0	0	0	0.5	0	4.9487	3.4205	5.3262	34970.2	1	0.5	0.5	1
380	1	1	1	30	3	0.9	0	0	0	0.5	0	5.3286	0.4745	2.6623	597329.3	17	0.5	0.5	1
381	1	1	1	30	3	0.9	0	0	0	0.5	0	5.7099	2.2992	3.0706	162365.8	6	0.5	0.5	1
382	1	1	1	30	3	0.9	0	0	0	0.5	0	0.2049	4.0279	2.6514	35038.6	1	0.5	0.5	1
383	1	1	1	30	3	0.9	0	0	0	0.5	0	0.0253	5.5213	5.8649	35747.4	1	0.5	0.5	1
384	1	1	1	30	3	0.9	0	0	0	0.5	0	4.9988	3.5953	2.6971	2457936.9	15	0.5	0.5	1
385	1	1	1	30	3	0.9	0	0	0	0.5	0	4.3896	3.8119	3.3413	4947791.4	31	0.5	0.5	1
386	1	1	1	30	3	0.9	0	0	0	0.5	0	4.3007	4.7918	2.8313	562044.4	37	0.5	0.5	1
387	1	1	1	30	3	0.9	0	0	0	0.5	0	1.0677	4.9227	1.8061	1074973.8	41	0.5	0.5	1
388	1	1	1	30	3	0.9	0	0	0	0.5	0	2.4002	1.327	2.1117	87650.7	4	0.5	0.5	1
389	1	1	1	30	3	0.9	0	0	0	0.5	0	4.8528	4.5395	1.9484	392888.4	48	0.5	0.5	1
390	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2265	2.2075	1.8169	89174.4	10	0.5	0.5	1
391	1	1	1	30	3	0.9	0	0	0	0.5	0	3.033	0.4109	3.556	34906.8	1	0.5	0.5	1
392	1	1	1	30	3	0.9	0	0	0	0.5	0	4.2156	4.2546	4.0185	240488	2	0.5	0.5	1
393	1	1	1	30	3	0.9	0	0	0	0.5	0	2.8063	0.191	5.4859	113193.6	3	0.5	0.5	1
394	1	1	1	30	3	0.9	0	0	0	0.5	0	3.5595	0.3842	2.9894	34285.8	1	0.5	0.5	1
395	1	1	1	30	3	0.9	0	0	0	0.5	0	1.7716	1.9481	4.0932	889145.5	10	0.5	0.5	1
396	1	1	1	30	3	0.9	0	0	0	0.5	0	6.2392	5.8632	3.8242	34170.8	1	0.5	0.5	1
397	1	1	1	30	3	0.9	0	0	0	0.5	0	2.5294	1.6025	3.0313	36468.9	1	0.5	0.5	1
398	1	1	1	30	3	0.9	0	0	0	0.5	0	0.2826	5.2483	3.5579	239222.2	7	0.5	0.5	1
399	1	1	1	30	3	0.9	0	0	0	0.5	0	0.7734	3.1258	2.31	252023.7	13	0.5	0.5	1
400	1	1	1	30	3	0.9	0	0	0	0.5	0	1.077	4.238	0.1138	34819.7	1	0.5	0.5	1
401	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.4639	3.9475	3.5598	36462.7	1	0.9	0.9	1
402	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.4289	0.1505	1.981	595926.4	8	0.6	0.7	1
403	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.1848	5.4302	2.0489	12331704.8	231	1	0.9	1
404	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.4715	6.0843	3.991	27062034.2	8	0.6	0.7	1
405	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.8712	5.0357	4.0132	1260782.2	54	2.2	1.1	1
406	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.8047	5.8748	2.7052	121077.6	3	0.6	0.7	1
407	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.1686	5.7583	3.6187	262474.2	16	0.7	0.8	1
408	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.5659	5.0886	5.4652	367047.4	9	3	1.1	1
409	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.6806	3.1498	2.3597	6439267.1	47	0.6	0.7	1
410	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.7604	3.9578	2.1336	3988091.5	47	0.9	0.9	1
411	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.152	5.5038	3.2964	504712.6	25	0.9	0.9	1
412	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.1233	0.231	4.1416	103177.8	2	0.6	0.7	1
413	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.5579	1.0989	3.4706	733631.8	16	1.7	1	1
414	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.4743	3.8424	3.2226	88603.7	2	0.8	0.8	1
415	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.0804	0.088	2.9743	152444.5	9	0.6	0.7	1
416	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.3026	2.7838	3.6029	35723.6	1	0.6	0.7	1
417	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.6461	3.2022	2.1568	105833.5	9	0.6	0.7	1
418	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	1.9973	5.9621	2.4739	401880.3	4	0.6	0.7	1
419	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.1809	5.7212	4.0928	36696.3	1	0.7	0.8	1
420	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	1.9885	6.1564	3.2935	308981.6	14	0.6	0.7	1
421	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.6217	0.0431	3.1037	662762.7	50	0.6	0.7	1
422	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.8252	4.0883	3.177	37121.4	1	1.2	1	1
423	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.9322	3.7326	3.6724	37779.7	1	0.7	0.8	1
424	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	4.5495	2.8989	2.234	39352.9	1	0.6	0.7	1
425	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.1357	4.6065	2.6163	1333029.1	7	1.8	1.2	1
426	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.5426	4.0947	3.8666	135921.2	2	1.2	1	1
427	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.074	1.2865	3.027	522223.6	2	2	1.1	1
428	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	6.0545	1.2823	1.5141	1025487.6	74	2	1.1	1
429	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.3936	3.0027	3.512	2481463.8	15	0.6	0.7	1
430	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.9798	0.6301	4.1821	888337.3	20	0.8	0.8	1
431	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.9401	6.2575	2.4043	442748.8	40	0.6	0.7	1
432	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.6544	2.1154	2.6104	1471357.1	73	1.4	1	1
433	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.1393	6.1398	3.7439	35309.4	1	0.6	0.7	1
434	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.118	3.8857	3.9391	821911.2	46	0.9	0.9	1
435	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.138	2.1165	3.5461	204053.1	7	1.4	1	1
436	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.8328	0.4234	3.0615	783335.2	83	0.6	0.7	1
437	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.2234	5.307	0.0669	605324.9	2	1.3	1	1
438	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.9069	1.7365	2.599	852702.8	4	1.9	1.1	1
439	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.7433	0.5238	4.1823	1123708.5	8	0.7	0.8	1
440	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	1.4342	4.7941	3.1925	4545691.6	13	1.8	1.2	1
441	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.9666	4.6339	2.4682	143772400.5	2	1.8	1.2	1
442	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	1.4707	0.3575	3.3587	584202.9	52	0.6	0.7	1
443	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.7196	0.0503	1.8557	727491.6	55	0.6	0.7	1
444	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.6104	1.2757	2.5451	408903.4	12	2	1.1	1
445	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	4.0301	3.471	2.9254	5335716.1	7	0.6	0.7	1
446	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.3806	3.0913	2.9946	2144303.1	150	0.6	0.7	1
447	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.3747	1.4229	3.6764	1726952.8	96	1.8	1.1	1
448	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.0493	5.4196	2.6929	7984183.3	3	1	0.9	1
449	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	5.2311	4.4699	3.4644	38504.1	1	2	1.1	1
450	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.4901	0.5415	3.9057	36403	1	0.7	0.8	1
451	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.1576	4.9539	3.2232	167416.3	5	2	1.1	1
452	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	2.8966	1.1185	3.2255	834550.5	6	1.9	1	1
453	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.7958	0.1621	2.7238	36509.9	1	0.6	0.7	1
454	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.094	0.0412	2.0852	2306631	6	0.6	0.7	1
455	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	1.4099	1.2912	0.3976	1543521.1	5	2	1.1	1
456	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	0.3924	0.3125	1.8297	1390741.8	70	0.6	0.7	1
457	1	1	1	30	3	0.9	0	0	0	0.5	0.7854	3.7352	1.0812	3.8169	4245642.7	14	1.6	1	1
